variant,basin_id,parameter,min,max,mean,bound_low,bound_high,violation_count
Model6PhysicalFix_A_explicit_gate,13011900,CRAK_t,0.3730549216270447,0.9976913332939148,0.7468129396438599,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,13011900,K_t,0.055851444602012634,0.055851444602012634,0.05585145205259323,0.003,0.3,0
Model6PhysicalFix_A_explicit_gate,13011900,LG_t,0.04302094131708145,0.043648235499858856,0.043354202061891556,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,13011900,TT,-0.1537037491798401,-0.1537037491798401,-0.1537037342786789,-2.5,2.5,0
Model6PhysicalFix_A_explicit_gate,13011900,CFMAX_t,1.599241018295288,3.1171624660491943,1.7236850261688232,0.0,15.0,0
Model6PhysicalFix_A_explicit_gate,13011900,CFR,0.05839060992002487,0.05839060992002487,0.05839061364531517,0.0,0.1,0
Model6PhysicalFix_A_explicit_gate,13011900,CWH,0.021652838215231895,0.021652838215231895,0.021652834489941597,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,13011900,SG_CRIT,113.14207458496094,113.14207458496094,113.1420669555664,0.0,300.0,0
Model6PhysicalFix_A_explicit_gate,13011900,partition_sum_error,0.0,1.1920928955078125e-07,2.8610207536416965e-08,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,13011900,component_weight_sum_error,0.0,0.0,0.0,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,13011900,unit_hydrograph_sum_error_max,0.0,1.1920928955078125e-07,8.940696716308594e-08,0.0,0.0001,0
Model6PhysicalFix_A_explicit_gate,13018300,INSC,0.5736310482025146,0.5736310482025146,0.5736311078071594,0.5,5.0,0
Model6PhysicalFix_A_explicit_gate,13018300,COEF_t,281.4423828125,281.4423828125,281.4423828125,50.0,400.0,0
Model6PhysicalFix_A_explicit_gate,13018300,SQ_t,0.47141051292419434,1.5567374229431152,0.71401447057724,0.0,6.0,0
Model6PhysicalFix_A_explicit_gate,13018300,SMSC,164.98306274414062,164.98306274414062,164.98304748535156,50.0,500.0,0
Model6PhysicalFix_A_explicit_gate,13018300,SUB_t,0.0005786641268059611,0.460788369178772,0.13916097581386566,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,13018300,INTER_t,0.0001492760784458369,0.027425505220890045,0.007326111663132906,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,13018300,RECH_t,0.5287715792655945,0.9992719888687134,0.8535129427909851,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,13018300,CRAK_t,0.5287715792655945,0.9992719888687134,0.8535129427909851,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,13018300,K_t,0.031205710023641586,0.031205710023641586,0.031205708160996437,0.003,0.3,0
Model6PhysicalFix_A_explicit_gate,13018300,LG_t,0.04806194454431534,0.04917464777827263,0.04872337728738785,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,13018300,TT,0.02501899003982544,0.02501899003982544,0.02501898817718029,-2.5,2.5,0
Model6PhysicalFix_A_explicit_gate,13018300,CFMAX_t,1.4975733757019043,2.9383492469787598,1.5759376287460327,0.0,15.0,0
Model6PhysicalFix_A_explicit_gate,13018300,CFR,0.06678666174411774,0.06678666174411774,0.06678665429353714,0.0,0.1,0
Model6PhysicalFix_A_explicit_gate,13018300,CWH,0.024643870070576668,0.024643870070576668,0.024643871933221817,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,13018300,SG_CRIT,128.87315368652344,128.87315368652344,128.87315368652344,0.0,300.0,0
Model6PhysicalFix_A_explicit_gate,13018300,partition_sum_error,0.0,1.1920928244535389e-07,3.036396023503585e-08,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,13018300,component_weight_sum_error,0.0,0.0,0.0,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,13018300,unit_hydrograph_sum_error_max,0.0,5.960464477539063e-08,1.4901161193847656e-08,0.0,0.0001,0
Model6PhysicalFix_A_explicit_gate,13023000,INSC,0.5739914178848267,0.5739914178848267,0.5739912986755371,0.5,5.0,0
Model6PhysicalFix_A_explicit_gate,13023000,COEF_t,265.6804504394531,265.6804504394531,265.680419921875,50.0,400.0,0
Model6PhysicalFix_A_explicit_gate,13023000,SQ_t,0.6560079455375671,2.132765293121338,0.9570341110229492,0.0,6.0,0
Model6PhysicalFix_A_explicit_gate,13023000,SMSC,142.77455139160156,142.77455139160156,142.77455139160156,50.0,500.0,0
Model6PhysicalFix_A_explicit_gate,13023000,SUB_t,0.0004270187928341329,0.5569990277290344,0.17020337283611298,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,13023000,INTER_t,0.0001516381453257054,0.033869870007038116,0.00894971564412117,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,13023000,RECH_t,0.43540775775909424,0.9994213581085205,0.8208468556404114,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,13023000,CRAK_t,0.43540775775909424,0.9994213581085205,0.8208468556404114,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,13023000,K_t,0.053250752389431,0.053250752389431,0.053250752389431,0.003,0.3,0
Model6PhysicalFix_A_explicit_gate,13023000,LG_t,0.049184225499629974,0.05016953870654106,0.04969925060868263,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,13023000,TT,0.1639224886894226,0.1639224886894226,0.1639224886894226,-2.5,2.5,0
Model6PhysicalFix_A_explicit_gate,13023000,CFMAX_t,1.6937094926834106,3.2136363983154297,1.7820580005645752,0.0,15.0,0
Model6PhysicalFix_A_explicit_gate,13023000,CFR,0.0635710060596466,0.0635710060596466,0.06357099115848541,0.0,0.1,0
Model6PhysicalFix_A_explicit_gate,13023000,CWH,0.029101654887199402,0.029101654887199402,0.02910166047513485,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,13023000,SG_CRIT,131.92572021484375,131.92572021484375,131.9257354736328,0.0,300.0,0
Model6PhysicalFix_A_explicit_gate,13023000,partition_sum_error,0.0,1.1920928244535389e-07,2.9674133372736833e-08,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,13023000,component_weight_sum_error,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,13023000,unit_hydrograph_sum_error_max,0.0,1.7881393432617188e-07,7.450580596923828e-08,0.0,0.0001,0
Model6PhysicalFix_A_explicit_gate,13083000,INSC,0.956996500492096,0.956996500492096,0.9569965600967407,0.5,5.0,0
Model6PhysicalFix_A_explicit_gate,13083000,COEF_t,327.5149841308594,327.5149841308594,327.5149841308594,50.0,400.0,0
Model6PhysicalFix_A_explicit_gate,13083000,SQ_t,0.3257666230201721,0.992598831653595,0.4581338167190552,0.0,6.0,0
Model6PhysicalFix_A_explicit_gate,13083000,SMSC,289.70489501953125,289.70489501953125,289.7048645019531,50.0,500.0,0
Model6PhysicalFix_A_explicit_gate,13083000,SUB_t,0.00021248008124530315,0.39082327485084534,0.0705055445432663,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,13083000,INTER_t,4.927154805045575e-05,0.013218925334513187,0.003018098883330822,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,13083000,RECH_t,0.6027549505233765,0.9997382760047913,0.9264763593673706,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,13083000,CRAK_t,0.6027549505233765,0.9997382760047913,0.9264763593673706,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,13083000,K_t,0.05007873475551605,0.05007873475551605,0.05007874593138695,0.003,0.3,0
Model6PhysicalFix_A_explicit_gate,13083000,LG_t,0.05330558866262436,0.05420660227537155,0.053775686770677567,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,13083000,TT,-0.1806250810623169,-0.1806250810623169,-0.1806250661611557,-2.5,2.5,0
Model6PhysicalFix_A_explicit_gate,13083000,CFMAX_t,1.589118242263794,2.7112696170806885,1.6030871868133545,0.0,15.0,0
Model6PhysicalFix_A_explicit_gate,13083000,CFR,0.06634266674518585,0.06634266674518585,0.06634265929460526,0.0,0.1,0
Model6PhysicalFix_A_explicit_gate,13083000,CWH,0.022783979773521423,0.022783979773521423,0.022783977910876274,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,13083000,SG_CRIT,129.32362365722656,129.32362365722656,129.32362365722656,0.0,300.0,0
Model6PhysicalFix_A_explicit_gate,13083000,partition_sum_error,0.0,1.1324955551117455e-07,3.189821740079424e-08,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,13083000,component_weight_sum_error,0.0,0.0,0.0,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,13083000,unit_hydrograph_sum_error_max,0.0,1.1920928955078125e-07,5.960464477539063e-08,0.0,0.0001,0
Model6PhysicalFix_A_explicit_gate,13161500,INSC,0.6533505916595459,0.6533505916595459,0.6533506512641907,0.5,5.0,0
Model6PhysicalFix_A_explicit_gate,13161500,COEF_t,291.5635070800781,291.5635070800781,291.5635070800781,50.0,400.0,0
Model6PhysicalFix_A_explicit_gate,13161500,SQ_t,1.0683804750442505,2.9798531532287598,1.4456408023834229,0.0,6.0,0
Model6PhysicalFix_A_explicit_gate,13161500,SMSC,150.34771728515625,150.34771728515625,150.3477020263672,50.0,500.0,0
Model6PhysicalFix_A_explicit_gate,13161500,SUB_t,0.00020226393826305866,0.5376725196838379,0.08482051640748978,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,13161500,INTER_t,5.2391911594895646e-05,0.02702024020254612,0.003854568814858794,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,13161500,RECH_t,0.4521225392818451,0.9997454285621643,0.9113249778747559,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,13161500,CRAK_t,0.4521225392818451,0.9997454285621643,0.9113249778747559,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,13161500,K_t,0.06342071294784546,0.06342071294784546,0.06342072039842606,0.003,0.3,0
Model6PhysicalFix_A_explicit_gate,13161500,LG_t,0.06331843137741089,0.06461376696825027,0.06404345482587814,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,13161500,TT,-0.09424477815628052,-0.09424477815628052,-0.09424477815628052,-2.5,2.5,0
Model6PhysicalFix_A_explicit_gate,13161500,CFMAX_t,1.654127836227417,2.143234968185425,1.6672759056091309,0.0,15.0,0
Model6PhysicalFix_A_explicit_gate,13161500,CFR,0.06154068559408188,0.06154068559408188,0.06154068186879158,0.0,0.1,0
Model6PhysicalFix_A_explicit_gate,13161500,CWH,0.023883912712335587,0.023883912712335587,0.023883908987045288,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,13161500,SG_CRIT,143.8663787841797,143.8663787841797,143.86636352539062,0.0,300.0,0
Model6PhysicalFix_A_explicit_gate,13161500,partition_sum_error,0.0,1.1920928955078125e-07,3.0827667529820246e-08,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,13161500,component_weight_sum_error,1.1920928955078125e-07,1.1920928955078125e-07,1.1920928955078125e-07,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,13161500,unit_hydrograph_sum_error_max,0.0,5.960464477539063e-08,1.4901161193847656e-08,0.0,0.0001,0
Model6PhysicalFix_A_explicit_gate,13235000,INSC,0.6319378614425659,0.6319378614425659,0.6319379210472107,0.5,5.0,0
Model6PhysicalFix_A_explicit_gate,13235000,COEF_t,293.5008239746094,293.5008239746094,293.5007629394531,50.0,400.0,0
Model6PhysicalFix_A_explicit_gate,13235000,SQ_t,0.7362760901451111,2.431399345397949,1.1224602460861206,0.0,6.0,0
Model6PhysicalFix_A_explicit_gate,13235000,SMSC,155.6813201904297,155.6813201904297,155.68130493164062,50.0,500.0,0
Model6PhysicalFix_A_explicit_gate,13235000,SUB_t,0.0005048186285421252,0.4735855162143707,0.13459233939647675,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,13235000,INTER_t,0.0001192869312944822,0.043361321091651917,0.008960544131696224,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,13235000,RECH_t,0.4973614811897278,0.9993758797645569,0.8564471006393433,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,13235000,CRAK_t,0.4973614811897278,0.9993758797645569,0.8564471006393433,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,13235000,K_t,0.056814178824424744,0.056814178824424744,0.05681418254971504,0.003,0.3,0
Model6PhysicalFix_A_explicit_gate,13235000,LG_t,0.05863669514656067,0.05940539389848709,0.05908982828259468,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,13235000,TT,0.035182058811187744,0.035182058811187744,0.03518206253647804,-2.5,2.5,0
Model6PhysicalFix_A_explicit_gate,13235000,CFMAX_t,1.7913150787353516,3.784959077835083,1.9062021970748901,0.0,15.0,0
Model6PhysicalFix_A_explicit_gate,13235000,CFR,0.060479119420051575,0.060479119420051575,0.06047911196947098,0.0,0.1,0
Model6PhysicalFix_A_explicit_gate,13235000,CWH,0.013926638290286064,0.013926638290286064,0.013926640152931213,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,13235000,SG_CRIT,129.5228271484375,129.5228271484375,129.52281188964844,0.0,300.0,0
Model6PhysicalFix_A_explicit_gate,13235000,partition_sum_error,0.0,1.1920928955078125e-07,3.053881414416537e-08,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,13235000,component_weight_sum_error,0.0,0.0,0.0,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,13235000,unit_hydrograph_sum_error_max,5.960464477539063e-08,1.1920928955078125e-07,8.940696716308594e-08,0.0,0.0001,0
Model6PhysicalFix_A_explicit_gate,13240000,INSC,0.6592751741409302,0.6592751741409302,0.6592751145362854,0.5,5.0,0
Model6PhysicalFix_A_explicit_gate,13240000,COEF_t,282.5909729003906,282.5909729003906,282.59100341796875,50.0,400.0,0
Model6PhysicalFix_A_explicit_gate,13240000,SQ_t,1.471878170967102,4.585873603820801,2.275306463241577,0.0,6.0,0
Model6PhysicalFix_A_explicit_gate,13240000,SMSC,234.45045471191406,234.45045471191406,234.45046997070312,50.0,500.0,0
Model6PhysicalFix_A_explicit_gate,13240000,SUB_t,0.0013516920153051615,0.667612612247467,0.21334490180015564,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,13240000,INTER_t,0.00030696066096425056,0.05465889349579811,0.012938452884554863,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,13240000,RECH_t,0.29840368032455444,0.9983413219451904,0.7737166285514832,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,13240000,CRAK_t,0.29840368032455444,0.9983413219451904,0.7737166285514832,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,13240000,K_t,0.07419713586568832,0.07419713586568832,0.07419713586568832,0.003,0.3,0
Model6PhysicalFix_A_explicit_gate,13240000,LG_t,0.06177578493952751,0.062293410301208496,0.062025073915719986,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,13240000,TT,-0.17577078938484192,-0.17577078938484192,-0.17577077448368073,-2.5,2.5,0
Model6PhysicalFix_A_explicit_gate,13240000,CFMAX_t,2.1450157165527344,4.54428768157959,2.390402317047119,0.0,15.0,0
Model6PhysicalFix_A_explicit_gate,13240000,CFR,0.05679874122142792,0.05679874122142792,0.05679875612258911,0.0,0.1,0
Model6PhysicalFix_A_explicit_gate,13240000,CWH,0.02069636806845665,0.02069636806845665,0.020696371793746948,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,13240000,SG_CRIT,116.35688781738281,116.35688781738281,116.35688781738281,0.0,300.0,0
Model6PhysicalFix_A_explicit_gate,13240000,partition_sum_error,0.0,1.1920928955078125e-07,2.794570974629096e-08,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,13240000,component_weight_sum_error,0.0,0.0,0.0,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,13240000,unit_hydrograph_sum_error_max,0.0,1.1920928955078125e-07,4.470348358154297e-08,0.0,0.0001,0
Model6PhysicalFix_A_explicit_gate,13310700,INSC,0.6836290955543518,0.6836290955543518,0.6836290955543518,0.5,5.0,0
Model6PhysicalFix_A_explicit_gate,13310700,COEF_t,313.42718505859375,313.42718505859375,313.4272155761719,50.0,400.0,0
Model6PhysicalFix_A_explicit_gate,13310700,SQ_t,0.4415353834629059,1.5084781646728516,0.7722493410110474,0.0,6.0,0
Model6PhysicalFix_A_explicit_gate,13310700,SMSC,234.46910095214844,234.46910095214844,234.4690704345703,50.0,500.0,0
Model6PhysicalFix_A_explicit_gate,13310700,SUB_t,0.0010370007948949933,0.4431578516960144,0.14951209723949432,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,13310700,INTER_t,0.00017621928418520838,0.03342850133776665,0.008329101838171482,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,13310700,RECH_t,0.5332911014556885,0.9987866878509521,0.8421587944030762,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,13310700,CRAK_t,0.5332911014556885,0.9987866878509521,0.8421587944030762,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,13310700,K_t,0.0565328523516655,0.0565328523516655,0.056532859802246094,0.003,0.3,0
Model6PhysicalFix_A_explicit_gate,13310700,LG_t,0.059515438973903656,0.06013637036085129,0.059849221259355545,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,13310700,TT,-0.12981751561164856,-0.12981751561164856,-0.12981748580932617,-2.5,2.5,0
Model6PhysicalFix_A_explicit_gate,13310700,CFMAX_t,1.8179881572723389,3.843079090118408,1.9544734954833984,0.0,15.0,0
Model6PhysicalFix_A_explicit_gate,13310700,CFR,0.05872867628931999,0.05872867628931999,0.05872868001461029,0.0,0.1,0
Model6PhysicalFix_A_explicit_gate,13310700,CWH,0.01192903146147728,0.01192903146147728,0.011929032392799854,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,13310700,SG_CRIT,118.70735168457031,118.70735168457031,118.70735168457031,0.0,300.0,0
Model6PhysicalFix_A_explicit_gate,13310700,partition_sum_error,0.0,1.1920928244535389e-07,3.1558418100985364e-08,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,13310700,component_weight_sum_error,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,13310700,unit_hydrograph_sum_error_max,0.0,5.960464477539063e-08,1.4901161193847656e-08,0.0,0.0001,0
Model6PhysicalFix_A_explicit_gate,13313000,INSC,0.5948923230171204,0.5948923230171204,0.5948923826217651,0.5,5.0,0
Model6PhysicalFix_A_explicit_gate,13313000,COEF_t,304.9149169921875,304.9149169921875,304.9149169921875,50.0,400.0,0
Model6PhysicalFix_A_explicit_gate,13313000,SQ_t,0.632603108882904,2.031736373901367,1.0059767961502075,0.0,6.0,0
Model6PhysicalFix_A_explicit_gate,13313000,SMSC,159.10630798339844,159.10630798339844,159.10630798339844,50.0,500.0,0
Model6PhysicalFix_A_explicit_gate,13313000,SUB_t,0.0022870677057653666,0.4833844304084778,0.1604025512933731,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,13313000,INTER_t,0.0001925741962622851,0.020888494327664375,0.005451211240142584,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,13313000,RECH_t,0.5084013342857361,0.9975203275680542,0.8341462016105652,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,13313000,CRAK_t,0.5084013342857361,0.9975203275680542,0.8341462016105652,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,13313000,K_t,0.06534543633460999,0.06534543633460999,0.06534542888402939,0.003,0.3,0
Model6PhysicalFix_A_explicit_gate,13313000,LG_t,0.07737322151660919,0.07858160883188248,0.07813014090061188,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,13313000,TT,0.493877112865448,0.493877112865448,0.493877112865448,-2.5,2.5,0
Model6PhysicalFix_A_explicit_gate,13313000,CFMAX_t,1.5856544971466064,3.3691468238830566,1.8339637517929077,0.0,15.0,0
Model6PhysicalFix_A_explicit_gate,13313000,CFR,0.06577534973621368,0.06577534973621368,0.06577534228563309,0.0,0.1,0
Model6PhysicalFix_A_explicit_gate,13313000,CWH,0.010731096379458904,0.010731096379458904,0.01073109544813633,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,13313000,SG_CRIT,166.43470764160156,166.43470764160156,166.43470764160156,0.0,300.0,0
Model6PhysicalFix_A_explicit_gate,13313000,partition_sum_error,0.0,1.1920928955078125e-07,3.114199031983844e-08,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,13313000,component_weight_sum_error,0.0,0.0,0.0,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,13313000,unit_hydrograph_sum_error_max,0.0,5.960464477539063e-08,2.9802322387695312e-08,0.0,0.0001,0
Model6PhysicalFix_A_explicit_gate,13331500,INSC,0.6170691847801208,0.6170691847801208,0.6170691847801208,0.5,5.0,0
Model6PhysicalFix_A_explicit_gate,13331500,COEF_t,272.9979248046875,272.9979248046875,272.9979553222656,50.0,400.0,0
Model6PhysicalFix_A_explicit_gate,13331500,SQ_t,0.857583224773407,2.723026752471924,1.3376864194869995,0.0,6.0,0
Model6PhysicalFix_A_explicit_gate,13331500,SMSC,137.4639434814453,137.4639434814453,137.46395874023438,50.0,500.0,0
Model6PhysicalFix_A_explicit_gate,13331500,SUB_t,0.000765268865507096,0.6105831861495972,0.2610841691493988,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,13331500,INTER_t,0.00017705635400488973,0.0353749580681324,0.01026117242872715,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,13331500,RECH_t,0.3635561466217041,0.9990575909614563,0.7286546230316162,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,13331500,CRAK_t,0.3635561466217041,0.9990575909614563,0.7286546230316162,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,13331500,K_t,0.06320015341043472,0.06320015341043472,0.06320015341043472,0.003,0.3,0
Model6PhysicalFix_A_explicit_gate,13331500,LG_t,0.050238706171512604,0.05097677931189537,0.050742071121931076,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,13331500,TT,-0.03793865442276001,-0.03793865442276001,-0.03793865814805031,-2.5,2.5,0
Model6PhysicalFix_A_explicit_gate,13331500,CFMAX_t,1.6261436939239502,3.133220911026001,1.7045257091522217,0.0,15.0,0
Model6PhysicalFix_A_explicit_gate,13331500,CFR,0.0597151555120945,0.0597151555120945,0.059715159237384796,0.0,0.1,0
Model6PhysicalFix_A_explicit_gate,13331500,CWH,0.015635324642062187,0.015635324642062187,0.015635326504707336,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,13331500,SG_CRIT,132.01527404785156,132.01527404785156,132.01528930664062,0.0,300.0,0
Model6PhysicalFix_A_explicit_gate,13331500,partition_sum_error,0.0,1.1920928244535389e-07,2.887166594689461e-08,0.0,1e-05,0
